"TimeBodyAccelerationMeanX" "TimeBodyAccelerationMeanY" "TimeBodyAccelerationMeanZ" "TimeBodyAccelerationStandardDeviationX" "TimeBodyAccelerationStandardDeviationY" "TimeBodyAccelerationStandardDeviationZ" "TimeGravityAccelerationMeanX" "TimeGravityAccelerationMeanY" "TimeGravityAccelerationMeanZ" "TimeGravityAccelerationStandardDeviationX" "TimeGravityAccelerationStandardDeviationY" "TimeGravityAccelerationStandardDeviationZ" "TimeBodyAccelerationJerkMeanX" "TimeBodyAccelerationJerkMeanY" "TimeBodyAccelerationJerkMeanZ" "TimeBodyAccelerationJerkStandardDeviationX" "TimeBodyAccelerationJerkStandardDeviationY" "TimeBodyAccelerationJerkStandardDeviationZ" "TimeBodyGyroMeanX" "TimeBodyGyroMeanY" "TimeBodyGyroMeanZ" "TimeBodyGyroStandardDeviationX" "TimeBodyGyroStandardDeviationY" "TimeBodyGyroStandardDeviationZ" "TimeBodyGyroJerkMeanX" "TimeBodyGyroJerkMeanY" "TimeBodyGyroJerkMeanZ" "TimeBodyGyroJerkStandardDeviationX" "TimeBodyGyroJerkStandardDeviationY" "TimeBodyGyroJerkStandardDeviationZ" "TimeBodyAccelerationMagMean" "TimeBodyAccelerationMagStandardDeviation" "TimeGravityAccelerationMagMean" "TimeGravityAccelerationMagStandardDeviation" "TimeBodyAccelerationJerkMagMean" "TimeBodyAccelerationJerkMagStandardDeviation" "TimeBodyGyroMagMean" "TimeBodyGyroMagStandardDeviation" "TimeBodyGyroJerkMagMean" "TimeBodyGyroJerkMagStandardDeviation" "Subject" "ActivityName"
0.35044179 -0.020400859 -0.1856847 0.2942905 -0.160843 -0.24002578 0.92900288 0.050323489 0.078479658 -0.96100657 -0.81754859 -0.85981292 0.040268172 0.2021961 -0.23869813 0.27383444 -0.14659356 -0.37038096 -0.49448774 -0.37584453 -0.0065449174 -0.54410775 -0.31101852 -0.20060805 -0.07345612 0.26014384 -0.15042661 -0.44499248 -0.53751661 -0.30652019 0.21087785 0.13407528 0.21087785 0.13407528 0.031087201 0.16775169 -0.11307578 -0.41714381 -0.46549146 -0.54533186 10 "walking downstairs"
0.40334614 0.0079394273 -0.14603857 0.30698251 -0.18493945 -0.21054653 0.94128838 0.047463714 0.064281014 -0.91850594 -0.88897038 -0.92839181 0.445591 -0.067347716 0.85366108 0.33023643 -0.21008451 -0.31859974 -0.63721393 -0.20489129 0.050067017 -0.42778608 -0.33079892 -0.088597181 -0.072270118 -0.36251071 -0.21224994 -0.45178585 -0.55208975 -0.20382339 0.21090939 0.18379384 0.21090939 0.18379384 0.10739439 0.1049765 0.0037662611 -0.2593841 -0.45788696 -0.53003881 10 "walking downstairs"
0.11776128 -0.040743433 -0.077391666 0.33593227 -0.20862282 -0.16069835 0.95860405 0.064319014 0.06070799 -0.96276188 -0.94944319 -0.96789455 0.030127306 -0.020012752 -0.034732601 0.39687152 -0.18519131 -0.33260369 -0.53309637 -0.21117723 0.082353947 -0.31004834 -0.35543023 -0.14074205 0.13545754 -0.27921371 0.073298022 -0.49182031 -0.61758726 -0.25697516 0.24351463 0.19050393 0.24351463 0.19050393 0.1111551 0.23422262 -0.015997512 -0.29570289 -0.50942081 -0.59225137 10 "walking downstairs"
0.3226411 -0.011900108 -0.11306144 0.35538756 -0.31812452 -0.10239375 0.93895508 0.053669611 0.061070464 -0.9003242 -0.94085253 -0.97048457 -0.55278262 -0.039074515 -0.51541237 0.29753027 -0.35339038 -0.43300866 -0.22046122 -0.19343827 0.10571854 -0.31330606 -0.31297199 -0.21603448 -0.28195678 -0.15231493 0.10152098 -0.56726913 -0.52605639 -0.38834694 0.23987794 0.23778491 0.23987794 0.23778491 0.00043546804 0.12006446 -0.15282818 -0.28950849 -0.49991821 -0.57090167 10 "walking downstairs"
0.34015675 -0.011166626 -0.17602766 0.22695681 -0.27095209 -0.20028445 0.93460208 0.049388812 0.051749295 -0.91932883 -0.96688944 -0.87767306 0.29978313 -0.13032197 0.11245901 0.077201121 -0.37734014 -0.47471979 -0.060209043 0.038346482 0.087102106 -0.20399963 -0.28720899 -0.25752859 -0.048288551 0.20768644 -0.14857618 -0.57645869 -0.49678151 -0.35611292 0.13326278 0.13755664 0.13326278 0.13755664 -0.11475045 -0.11382245 -0.10520826 -0.26054109 -0.47453917 -0.55565874 10 "walking downstairs"
0.26186166 -0.03211347 -0.023449595 0.26273832 -0.21145958 -0.2321619 0.94719909 0.049599772 0.044689264 -0.96750939 -0.97248971 -0.86117545 -0.063567447 0.11643765 0.09136656 0.18533606 -0.22227212 -0.4764426 0.40388124 0.19169501 0.072465724 -0.37971034 -0.36402743 -0.18483786 0.32548833 -0.011546594 -0.20761828 -0.54682932 -0.57188907 -0.30498468 0.16574433 0.16054799 0.16574433 0.16054799 -0.042773838 0.032238658 -0.06870476 -0.46927053 -0.49129083 -0.62424336 10 "walking downstairs"
0.27939325 -0.0040320116 -0.034078421 0.30178236 -0.25166224 -0.18795387 0.9463481 0.048731557 0.066719626 -0.97703001 -0.98264697 -0.84544841 0.30086174 0.28392239 -0.33742912 0.22335605 -0.21865881 -0.48612847 0.40320274 -0.078627924 0.16608921 -0.46944566 -0.33071947 -0.13295524 -0.4497963 0.062108014 0.093260678 -0.55451927 -0.55976458 -0.30477541 0.18335799 0.23366562 0.18335799 0.23366562 -0.038179301 0.093613142 -0.093984119 -0.47753115 -0.49796074 -0.58611125 10 "walking downstairs"
0.25532301 0.05914564 -0.24064256 -0.024843335 0.032218523 0.21785728 0.94162169 0.11222017 0.12112487 -0.96713827 -0.81141203 -0.63374751 0.20801876 0.24641353 -0.27900294 -0.065136464 -0.13031819 -0.60590602 0.49893465 -0.079661075 0.11384749 -0.45452805 0.018365639 -0.50283292 -0.18692789 -0.27437343 0.038722551 -0.40581161 -0.63087047 -0.55412203 0.13875302 -0.057173027 0.13875302 -0.057173027 -0.17083364 -0.18335683 0.057904039 -0.3184204 -0.53626025 -0.65999832 10 "walking downstairs"
0.26567611 -0.020788874 -0.12720319 -0.076975542 -0.16522346 -0.093906009 0.92979655 0.15220685 0.04595258 -0.96153262 -0.90382201 -0.68653106 0.035970504 -0.1622446 -0.40187534 -0.092749553 -0.21812319 -0.672576 0.25733436 -0.18684393 0.13992774 -0.47112438 0.023513659 -0.60143878 -0.0044399371 -0.21998809 -0.11286643 -0.40442506 -0.63851119 -0.63226775 -0.0076325759 -0.22160495 -0.0076325759 -0.22160495 -0.22457908 -0.22578001 -0.068348896 -0.31411227 -0.55213444 -0.66846455 10 "walking downstairs"
0.26315993 -0.03141669 -0.16844037 -0.15097304 -0.093542083 0.002768463 0.92752236 0.14676606 0.013741387 -0.96923144 -0.91795023 -0.93033633 0.36676777 -0.088290373 -0.086446044 -0.15239144 -0.21959251 -0.5301587 0.44515061 0.078549234 0.17370063 -0.23425232 0.16100182 -0.44827096 -0.11329041 0.053067729 -0.14660731 -0.45824604 -0.58631083 -0.51866138 -0.022531299 -0.22648936 -0.022531299 -0.22648936 -0.24090232 -0.19675015 0.11705529 0.14620067 -0.55766477 -0.55231948 10 "walking downstairs"
0.38508537 0.013529302 -0.19715769 -0.19782662 -0.085406576 0.062119449 0.93076211 0.14548647 0.008784848 -0.96532435 -0.91801199 -0.90508033 0.13176649 0.068238819 0.1754315 -0.26642243 -0.2701313 -0.49928223 0.26453659 0.20199833 0.13303328 -0.094040034 0.20759723 -0.4222447 -0.10166926 0.35126793 -0.055045522 -0.47251843 -0.54608911 -0.46567791 -0.034373335 -0.2237998 -0.034373335 -0.2237998 -0.27093872 -0.35328896 0.16884267 0.14600735 -0.52433165 -0.53285842 10 "walking downstairs"
0.26417866 -0.019133209 -0.15109329 -0.21562827 -0.11464295 0.14185247 0.92230522 0.15909646 0.012153085 -0.95455219 -0.94482914 -0.90304147 -0.49697307 -0.12032741 0.23757367 -0.30766893 -0.34890299 -0.51894592 0.13356745 0.23846695 0.071750078 -0.39248719 0.11281205 -0.52685325 -0.03894398 0.16477829 0.016100381 -0.54501656 -0.60735441 -0.58238519 -0.030946697 -0.24241172 -0.030946697 -0.24241172 -0.32216164 -0.38413209 0.015306918 -0.31560675 -0.58505779 -0.62581558 10 "walking downstairs"
0.23067753 -0.029074881 -0.061766326 -0.1721071 -0.026251673 0.13912027 0.91748008 0.15561004 0.0075436201 -0.98133595 -0.94686839 -0.87284219 0.15597564 0.35316155 0.025997633 -0.28305492 -0.1842733 -0.49395652 -0.05483231 0.043486827 0.077494489 -0.21028811 0.10267839 -0.49583437 -0.49496247 -0.54427565 -0.17828002 -0.47887192 -0.61651434 -0.60031434 0.026321121 -0.26754223 0.026321121 -0.26754223 -0.27513886 -0.28276398 0.065949303 -0.21194726 -0.58022479 -0.60770054 10 "walking downstairs"
0.24555988 0.0073266516 0.014569174 -0.10213748 -0.055758869 -0.078071596 0.92141282 0.1557957 -0.0058358827 -0.98418188 -0.95713761 -0.92093364 0.07412704 -0.041518219 -0.12432029 -0.22200847 -0.16703727 -0.57941752 -0.54864855 -0.48977266 0.050081043 -0.40103468 0.1299827 -0.4437279 -0.47577065 -0.48188472 0.063113052 -0.41855651 -0.63017457 -0.51604698 0.016393793 -0.26103848 0.016393793 -0.26103848 -0.23994345 -0.32936248 0.1306789 -0.13527889 -0.54504355 -0.62549104 10 "walking downstairs"
0.23658595 -0.051106727 -0.03062426 -0.1493942 -0.16410696 0.020298865 0.92199612 0.156562 0.0104664 -0.9811265 -0.9626716 -0.88997988 -0.0074939395 -0.43636496 -0.11837156 -0.22231297 -0.36186207 -0.63111402 -0.046214992 -0.16402948 0.078726426 -0.095637282 0.077881046 -0.48259962 0.64178409 0.12867318 0.1691974 -0.45552099 -0.68806833 -0.54997842 -0.040769321 -0.17897708 -0.040769321 -0.17897708 -0.30659384 -0.37716275 0.11924582 -0.19550363 -0.58963743 -0.67337746 10 "walking downstairs"
0.22758199 0.061359256 -0.21849905 -0.13681826 -0.1539052 0.3033249 0.95083748 0.12006906 0.10343732 -0.93993639 -0.77312195 -0.52035671 0.3201249 0.18667296 -0.44877959 -0.088933224 -0.36993206 -0.63196757 0.6450379 0.047308196 0.010007838 -0.52433162 -0.051378494 -0.49226515 -0.33376642 -0.18882831 0.11680612 -0.55548365 -0.682442 -0.55648601 0.071140679 -0.18697639 0.071140679 -0.18697639 -0.27068311 -0.19676509 0.086718847 -0.31536886 -0.60643869 -0.7255287 10 "walking downstairs"
0.24804609 -0.020442917 -0.11171387 -0.16878938 -0.13898386 -0.053688191 0.93449576 0.16174886 0.045525784 -0.96002828 -0.93888265 -0.59032142 -0.12552204 -0.15660607 -0.045950694 -0.13016316 -0.30062116 -0.66038002 0.32394197 -0.080843112 0.052587632 -0.48377644 0.0088779162 -0.51814858 -0.18628732 -0.48173497 0.19454002 -0.43667405 -0.66503287 -0.57384722 -0.05287125 -0.27844232 -0.05287125 -0.27844232 -0.27121034 -0.24714812 -0.056836889 -0.28429529 -0.56369012 -0.69655117 10 "walking downstairs"
0.19321561 -0.020425263 -0.11579974 -0.26743557 -0.076630416 0.020667468 0.92670773 0.15045216 0.012578578 -0.97620801 -0.91545435 -0.88838972 -0.10028823 -0.28773421 -0.042932491 -0.31771441 -0.18588905 -0.49972253 0.53107992 0.068242746 0.18831592 -0.20137538 0.2289406 -0.36005112 -0.13874648 -0.12541199 0.08946068 -0.30415428 -0.48190731 -0.41680423 -0.08990923 -0.27543642 -0.08990923 -0.27543642 -0.31440455 -0.25218172 0.22729848 0.16188028 -0.45595735 -0.41434634 10 "walking downstairs"
0.22753167 -0.0089104211 -0.12287542 -0.31248828 -0.051483975 0.14620941 0.92308298 0.14489121 0.010533874 -0.97581224 -0.93021371 -0.87040549 0.2192638 -0.099127248 -0.040710583 -0.38153926 -0.1825741 -0.46628116 0.25810944 -0.0030408773 0.15693098 -0.026030308 0.22585666 -0.32900002 -0.22912285 0.071813466 -0.17208318 -0.34018121 -0.48313651 -0.38644179 -0.086613542 -0.22400292 -0.086613542 -0.22400292 -0.33894716 -0.25716729 0.22338558 0.16048897 -0.46974527 -0.40327937 10 "walking downstairs"
0.28292974 -0.049481612 -0.090138636 -0.22422683 0.037426338 0.1707216 0.91712104 0.15621114 0.013599226 -0.97452538 -0.94419454 -0.861797 0.26891227 -0.094995924 -0.14597908 -0.27141477 -0.14616012 -0.49321944 -0.086777187 -0.16889011 0.064845253 -0.41167142 -0.015918878 -0.49960506 0.12354193 0.15445384 -0.30065885 -0.34693602 -0.65007242 -0.52907273 -0.011377984 -0.15223898 -0.011377984 -0.15223898 -0.2748789 -0.22591628 -0.10612311 -0.29832234 -0.5499864 -0.5885442 10 "walking downstairs"
0.3989154 -0.019520671 -0.21057066 -0.13814236 0.12543462 0.16691 0.9159417 0.15160916 0.021449703 -0.97262029 -0.94143339 -0.85617561 0.31528198 0.56103683 -0.17216994 -0.11333513 -0.079629458 -0.48057752 0.05355444 -0.05754934 0.066271409 -0.30882509 0.055541131 -0.50171925 -0.071365731 0.16896015 -0.11403537 -0.35675255 -0.54901096 -0.5682158 0.058210347 -0.072367773 0.058210347 -0.072367773 -0.18286004 -0.099052079 -0.030327023 -0.17617029 -0.5027759 -0.53953482 10 "walking downstairs"
0.4140751 0.019094215 -0.15166885 -0.13974712 0.046383268 0.090447637 0.91956401 0.15525424 0.0046718389 -0.97740871 -0.93498006 -0.85109275 -0.014980674 0.081072227 0.2311195 -0.089601839 -0.091452248 -0.57476598 -0.26238861 -0.10366649 0.11579939 -0.26407862 0.12593121 -0.51192524 -0.27603827 0.14961879 0.053941309 -0.40548575 -0.53578233 -0.56414011 0.018174456 -0.097650162 0.018174456 -0.097650162 -0.2178793 -0.063205084 0.062952774 -0.15617127 -0.49533949 -0.57017725 10 "walking downstairs"
0.31626878 -0.027095567 -0.11908313 -0.21733724 -0.071585954 0.082326953 0.92511438 0.16332171 0.018392492 -0.97524956 -0.97144631 -0.83652895 -0.36064293 -0.2373852 0.064276196 -0.21708846 -0.19603389 -0.64154611 -0.31829971 -0.076773348 -0.0082861731 -0.37520198 0.14027893 -0.48063826 0.017090899 0.25711417 -0.023415226 -0.43837837 -0.64682943 -0.55372773 -0.054231766 -0.18940582 -0.054231766 -0.18940582 -0.32459314 -0.18614576 0.060622508 -0.26900384 -0.56951184 -0.63650263 10 "walking downstairs"
0.27155615 -0.011611266 -0.28812396 -0.1440605 -0.015085543 0.076952912 0.94416806 0.14821957 0.12571407 -0.95468542 -0.95251727 -0.6301241 0.23205793 -0.0055930617 0.14225664 -0.28703416 -0.071647325 -0.66291884 0.38391511 0.022516288 0.10707304 -0.50718664 -0.045489176 -0.49470872 -0.30886426 -0.1171179 -0.10821072 -0.48196181 -0.69634415 -0.5613854 0.026546787 -0.1870196 0.026546787 -0.1870196 -0.33198662 -0.18439352 -0.066155157 -0.30373203 -0.61332363 -0.66674119 10 "walking downstairs"
0.23710306 -0.033445911 -0.097528362 -0.13746465 -0.04454311 -0.096217506 0.9488167 0.15255643 0.050972171 -0.97154933 -0.97442489 -0.67095079 0.39351605 -0.045781911 0.13519686 -0.27150089 -0.1393987 -0.64761385 0.13122952 0.018190936 0.013358773 -0.50183022 -0.057639173 -0.52305388 -0.16409856 -0.36421872 -0.034691507 -0.44207745 -0.67742338 -0.62894808 -0.024393521 -0.24443553 -0.024393521 -0.24443553 -0.29970017 -0.29017761 -0.15081259 -0.37569423 -0.58755978 -0.69012382 10 "walking downstairs"
0.28000234 -0.021816816 -0.10589774 -0.26896493 -0.13094937 -0.015931021 0.94209087 0.14017028 0.015663642 -0.97730298 -0.91582375 -0.93866784 -0.28302493 0.16134229 -0.33135923 -0.31024156 -0.27402145 -0.62176423 0.41568343 0.11847144 0.087352851 -0.25398107 0.088736918 -0.35288277 -0.049684416 -0.24576375 0.074717248 -0.51344373 -0.58013233 -0.52772896 -0.10700207 -0.32048802 -0.10700207 -0.32048802 -0.33560608 -0.38687124 0.085907755 0.060588107 -0.53839628 -0.63104052 10 "walking downstairs"
0.17053751 -0.0048081465 -0.13580117 -0.22915828 -0.2088027 -0.03307726 0.93593187 0.12611321 0.0061243574 -0.97314461 -0.94046148 -0.89790878 -0.083144888 -0.018942453 -0.11811134 -0.20272455 -0.37637679 -0.60973446 0.26992542 -0.12159816 0.13904978 -0.13291772 0.15082246 -0.34796572 -0.36820858 -0.16404828 -0.070672496 -0.58113603 -0.52996889 -0.50368073 -0.10746117 -0.27623061 -0.10746117 -0.27623061 -0.33072498 -0.2697505 0.13747016 0.062240482 -0.52186924 -0.59632383 10 "walking downstairs"
0.21208387 -0.037679018 -0.12344499 -0.18777028 -0.19202956 0.0027194947 0.92824994 0.13715233 0.002225566 -0.973555 -0.92675651 -0.93627978 0.36774268 -0.24765507 -0.28677 -0.077760359 -0.35975313 -0.5330577 -0.062668998 -0.31819871 0.062511534 -0.45573351 0.013370179 -0.46499941 0.05829853 0.19281124 -0.2562156 -0.50807117 -0.58540387 -0.46903881 -0.088656292 -0.168486 -0.088656292 -0.168486 -0.25305278 -0.1348142 -0.095816224 -0.31002533 -0.53214986 -0.62218382 10 "walking downstairs"
0.33958042 -0.032616176 -0.16691099 -0.19125134 -0.036603363 0.1387545 0.91939538 0.14036181 -0.0021426349 -0.97374278 -0.94707636 -0.85673056 0.39878058 0.077247312 -0.0027684697 -0.027107792 -0.200831 -0.48131709 0.025450743 -0.049768142 0.056628728 -0.24247226 0.064608352 -0.41668009 -0.032987346 0.12892831 -0.23590625 -0.46641654 -0.56214492 -0.46325974 -0.039909187 -0.060366719 -0.039909187 -0.060366719 -0.18737688 -0.035354727 0.014767655 -0.13937455 -0.51880099 -0.57154803 10 "walking downstairs"
0.40203901 0.016227692 -0.10463005 -0.21763984 -0.022442225 0.13471397 0.91736223 0.14080785 -0.012418939 -0.97305039 -0.94271173 -0.85261293 0.053453861 0.48627767 -0.01822157 -0.12127411 -0.1901207 -0.56004339 -0.29377088 -0.17600616 0.046631715 -0.21089047 0.082094393 -0.44986117 -0.48572036 0.20523149 0.21364969 -0.45552889 -0.54148 -0.54373113 -0.036092717 -0.13227694 -0.036092717 -0.13227694 -0.25003077 -0.11921979 0.065372336 -0.08822871 -0.5143968 -0.5674243 10 "walking downstairs"
0.36741725 0.0086152695 -0.15287515 -0.27352673 -0.2000179 0.031874361 0.92224758 0.15237864 0.010569341 -0.97044902 -0.97883861 -0.83419228 -0.21452724 -0.023310039 0.011201815 -0.2513787 -0.33309892 -0.61308675 -0.33594984 -0.18592813 0.069426243 -0.50226185 0.023183834 -0.50360652 0.0026438672 0.17334312 0.15203725 -0.48658809 -0.62174551 -0.57849084 -0.11149511 -0.30465822 -0.11149511 -0.30465822 -0.34939609 -0.28672392 -0.083430887 -0.22655346 -0.5622463 -0.66210377 10 "walking downstairs"
0.28366922 -0.015856828 -0.059880983 -0.97373579 -0.89928688 -0.78252197 0.96876554 -0.15334716 -0.065748598 -0.97865389 -0.95751389 -0.7391558 0.062818485 0.030372273 -0.11643517 -0.95517324 -0.93563707 -0.97541211 -0.050492421 -0.12095012 0.085319559 -0.89638408 -0.96469833 -0.96258135 -0.11071965 -0.050127624 -0.056185361 -0.94902814 -0.9673694 -0.97002771 -0.89444013 -0.85060962 -0.89444013 -0.85060962 -0.95571137 -0.95509127 -0.91339642 -0.90186329 -0.96439915 -0.96516574 12 "walking downstairs"
0.2779478 -0.0076195278 -0.10859734 -0.98508258 -0.93146052 -0.94024505 0.97156587 -0.15368929 -0.043801659 -0.99682148 -0.9700547 -0.96330751 0.087502313 0.028285567 0.041464149 -0.97186219 -0.95387433 -0.98424277 -0.010770256 -0.1354503 0.077496612 -0.93650782 -0.97588374 -0.97042067 -0.090956091 -0.038438994 -0.050758074 -0.96244723 -0.98434718 -0.98039888 -0.96314059 -0.94366957 -0.96314059 -0.94366957 -0.97208927 -0.96930023 -0.94332155 -0.93013527 -0.98038668 -0.97566798 12 "walking downstairs"
0.27795464 -0.018968885 -0.1092212 -0.99647872 -0.98807971 -0.97294782 0.97204348 -0.14780686 -0.044746892 -0.99725441 -0.9891803 -0.97872521 0.080668968 0.0095655107 -0.014771363 -0.9932115 -0.98279231 -0.98911279 -0.022358334 -0.13249504 0.08493428 -0.98610866 -0.99103248 -0.98964536 -0.079897395 -0.03436791 -0.056480962 -0.98879836 -0.99423895 -0.99617859 -0.98879848 -0.98680407 -0.98879848 -0.98680407 -0.98955684 -0.99151523 -0.97258306 -0.98459828 -0.99395857 -0.9940889 12 "walking downstairs"
0.27490263 -0.022696835 -0.13273927 -0.99817427 -0.98865283 -0.98857231 0.9720659 -0.14859573 -0.045817508 -0.99792945 -0.99080583 -0.97213926 0.07554015 0.01196523 -0.0041171339 -0.9961915 -0.98898654 -0.99101361 -0.020082274 -0.10619841 0.092891733 -0.98783684 -0.98656032 -0.99519168 -0.096959361 -0.033205621 -0.055421151 -0.98767788 -0.99352499 -0.99752144 -0.98375027 -0.98505191 -0.98375027 -0.98505191 -0.99322574 -0.99420266 -0.98121753 -0.98464337 -0.99378401 -0.99273144 12 "walking downstairs"
0.27582212 -0.020148256 -0.12221368 -0.99699898 -0.97680938 -0.97046292 0.97116865 -0.15215766 -0.054909571 -0.9976195 -0.98755016 -0.95986844 0.077271455 0.019803457 0.021379864 -0.99468477 -0.9836672 -0.98988892 -0.021232352 -0.073628809 0.080963104 -0.9858217 -0.98315558 -0.9863366 -0.10203496 -0.040325477 -0.054704476 -0.98373828 -0.99212981 -0.99404635 -0.98148611 -0.98629395 -0.98148611 -0.98629395 -0.99086296 -0.99164551 -0.98296534 -0.98298448 -0.99113674 -0.99111909 12 "walking downstairs"
0.27688273 -0.012747833 -0.094747875 -0.99394523 -0.9779777 -0.97575657 0.97055443 -0.15337468 -0.059605559 -0.99913719 -0.99171599 -0.98132338 0.072598966 0.015133475 0.012778649 -0.98621723 -0.9774332 -0.98926083 -0.022040922 -0.058955186 0.07358659 -0.98687931 -0.98700463 -0.98533863 -0.095542185 -0.0429861 -0.051777544 -0.97993977 -0.99125977 -0.9878277 -0.98273343 -0.9868797 -0.98273343 -0.9868797 -0.98590397 -0.98698868 -0.98325733 -0.98471142 -0.98834596 -0.98944657 12 "walking downstairs"
0.27885111 -0.01376066 -0.097912796 -0.99430514 -0.98233974 -0.97421067 0.97042426 -0.15028002 -0.054410387 -0.99840981 -0.98688916 -0.96672052 0.077043265 0.0035725496 -0.027390942 -0.98718917 -0.98181201 -0.98757632 -0.02178847 -0.072202454 0.085226918 -0.98675845 -0.98441651 -0.98754023 -0.099204333 -0.038227702 -0.054567324 -0.98101849 -0.98938118 -0.98885408 -0.98520349 -0.98579973 -0.98520349 -0.98579973 -0.98741991 -0.98609104 -0.98491275 -0.98277358 -0.98797734 -0.98878525 12 "walking downstairs"
0.27820615 -0.016703523 -0.11068401 -0.99571608 -0.98808918 -0.9810727 0.97102571 -0.14816164 -0.050408589 -0.99698944 -0.99708243 -0.99093209 0.077982287 0.00041355701 -0.028445547 -0.99416524 -0.98849973 -0.9838189 -0.021210213 -0.084035938 0.090614708 -0.98946694 -0.98692419 -0.99295203 -0.096033271 -0.045034678 -0.051553411 -0.98634865 -0.98987799 -0.99477091 -0.99152949 -0.99071463 -0.99152949 -0.99071463 -0.9893323 -0.98851426 -0.98721134 -0.98595699 -0.99047862 -0.99129209 12 "walking downstairs"
0.27473733 -0.022266774 -0.11870235 -0.9944274 -0.98011539 -0.97896646 0.97108471 -0.14872482 -0.052142117 -0.99722916 -0.99539524 -0.98848073 0.07286014 0.0049146287 -0.009697732 -0.9913949 -0.98565395 -0.98512613 -0.02365306 -0.083473244 0.092428118 -0.98718726 -0.9869027 -0.99115888 -0.099395133 -0.038755361 -0.051517145 -0.9857997 -0.99031243 -0.99207922 -0.98627284 -0.98450648 -0.98627284 -0.98450648 -0.98845914 -0.98808122 -0.98582159 -0.98745257 -0.99011227 -0.99146419 12 "walking downstairs"
0.27758237 -0.023747949 -0.12205372 -0.99610422 -0.98364482 -0.97956958 0.97023539 -0.15192168 -0.056712571 -0.99805196 -0.98451641 -0.97553036 0.074782198 0.020057184 0.028805297 -0.99395775 -0.98818364 -0.98870731 -0.03053764 -0.071177266 0.088253081 -0.98525883 -0.98640389 -0.99232366 -0.10112814 -0.034320333 -0.056302589 -0.9867427 -0.99047871 -0.99309048 -0.98622605 -0.98307195 -0.98622605 -0.98307195 -0.99194022 -0.99019462 -0.98541126 -0.9870529 -0.99125682 -0.99034977 12 "walking downstairs"
0.27978707 -0.015823081 -0.099726165 -0.99763383 -0.98175742 -0.97209003 0.97032387 -0.15520601 -0.061027696 -0.99815708 -0.99360348 -0.98611454 0.077215969 0.024874079 0.028028225 -0.99632912 -0.9812916 -0.9879088 -0.030737067 -0.057713648 0.084872564 -0.97338391 -0.9867527 -0.99373337 -0.1074493 -0.045989063 -0.053289514 -0.97976173 -0.99199988 -0.99635545 -0.98697367 -0.98261619 -0.98697367 -0.98261619 -0.99006924 -0.98921203 -0.98010821 -0.9704501 -0.99065399 -0.98855322 12 "walking downstairs"
0.26849556 -0.023139065 -0.12101883 -0.97246025 -0.93845645 -0.95048729 0.95297747 -0.22118533 -0.1187229 -0.98429056 -0.96259291 -0.9668259 0.070209381 0.034087175 0.034021781 -0.95336585 -0.94904844 -0.96225457 -0.0097515389 -0.042740659 0.027464945 -0.95479063 -0.94584288 -0.94953237 -0.14222764 -0.068828339 -0.019002045 -0.94890318 -0.95405998 -0.97504839 -0.96315747 -0.94444813 -0.96315747 -0.94444813 -0.96453274 -0.93352713 -0.94612451 -0.91292548 -0.96623002 -0.94139627 12 "walking downstairs"
0.28008602 -0.016358668 -0.10825117 -0.99492268 -0.98288454 -0.96720345 0.95053764 -0.22637165 -0.12432331 -0.99819821 -0.99494024 -0.98343272 0.075400735 0.0074543311 0.018619839 -0.99086028 -0.98979921 -0.98727599 -0.031900751 -0.059307808 0.077439659 -0.96741077 -0.98471232 -0.98611612 -0.10589237 -0.032837103 -0.04129968 -0.98413806 -0.99062724 -0.99526974 -0.98472412 -0.98520693 -0.98472412 -0.98520693 -0.98972797 -0.99143503 -0.97346414 -0.96795264 -0.99064412 -0.99040782 12 "walking downstairs"
0.2784893 -0.015711104 -0.092884446 -0.99108239 -0.9763694 -0.97691264 0.95130787 -0.22524512 -0.1228458 -0.99802647 -0.99497839 -0.97554575 0.077036176 0.0035439264 -0.025409042 -0.98990047 -0.98136445 -0.98137876 -0.030319164 -0.082480415 0.097552343 -0.95891216 -0.97135274 -0.99104399 -0.097088469 -0.043189569 -0.050226925 -0.98271748 -0.98849169 -0.99528983 -0.98237211 -0.98342984 -0.98237211 -0.98342984 -0.98422885 -0.98741642 -0.96472188 -0.95782499 -0.98851681 -0.99001267 12 "walking downstairs"
0.27661224 -0.018664914 -0.10637893 -0.99124102 -0.9807869 -0.9705358 0.95189686 -0.22464306 -0.11730792 -0.9991353 -0.9985376 -0.98175592 0.075689331 0.015671056 -0.0092047534 -0.99009421 -0.98411138 -0.98259852 -0.02065283 -0.1018539 0.10321607 -0.97197517 -0.97374073 -0.98678456 -0.097662417 -0.040929401 -0.057866665 -0.98674266 -0.98722038 -0.99377346 -0.98472486 -0.98374321 -0.98472486 -0.98374321 -0.98643375 -0.98614108 -0.97153276 -0.96161261 -0.989146 -0.98884091 12 "walking downstairs"
